XE_MODULEMGR_SYNC,0,0,Baseline,2025-07-24 01:14:55.000
XE_SERVICES_MUTEX,0,0,Baseline,2025-07-24 01:14:55.000
XE_SERVICES_RWLOCK,0,0,Baseline,2025-07-24 01:14:55.000
XE_SERVICES_EVENTMANUAL,0,0,Baseline,2025-07-24 01:14:55.000
XE_SESSION_SYNC,0,0,Baseline,2025-07-24 01:14:55.000
XE_SESSION_FLUSH,0,0,Baseline,2025-07-24 01:14:55.000
PREEMPTIVE_XE_SESSIONCOMMIT,80,558,Baseline,2025-07-24 01:14:55.000
PREEMPTIVE_XE_TARGETINIT,32,32,Baseline,2025-07-24 01:14:55.000
PREEMPTIVE_XE_TARGETFINALIZE,28,95,Baseline,2025-07-24 01:14:55.000
XE_STM_CREATE,0,0,Baseline,2025-07-24 01:14:55.000
XE_TIMER_MUTEX,0,0,Baseline,2025-07-24 01:14:55.000
XE_TIMER_TASK_DONE,0,0,Baseline,2025-07-24 01:14:55.000
PREEMPTIVE_XE_TIMERRUN,1,0,Baseline,2025-07-24 01:14:55.000
PWAIT_PREEMPTIVE_XE_STUB_LISTENER,0,0,Baseline,2025-07-24 01:14:55.000
XE_DISPATCHER_WAIT,841,46325111,Baseline,2025-07-24 01:14:55.000
XE_DISPATCHER_CONFIG_SESSION_LIST,0,0,Baseline,2025-07-24 01:14:55.000
XE_STUBMGR_CLOSE,0,0,Baseline,2025-07-24 01:14:55.000
SOS_WORK_DISPATCHER,190294898,1001282058,Baseline,2025-07-24 01:14:55.000
SOS_WORKER_MIGRATION,0,0,Baseline,2025-07-24 01:14:55.000
PREEMPTIVE_FILE_MAPPING,4,0,Baseline,2025-07-24 01:14:55.000
DISPATCHER_JOIN,0,0,Baseline,2025-07-24 01:14:55.000
WMI_REGISTRATION,0,0,Baseline,2025-07-24 01:14:55.000
CMEMDETOUR,0,0,Baseline,2025-07-24 01:14:55.000
SOS_RG_MEM_TARGET_LOCK,0,0,Baseline,2025-07-24 01:14:55.000
SQLPAL_PREEMPTIVE_WAIT,0,0,Baseline,2025-07-24 01:14:55.000
SPINLOCK_EXT,0,0,Baseline,2025-07-24 01:14:55.000
IO_COMPLETION,1252,444,Baseline,2025-07-24 01:14:55.000
ASYNC_IO_COMPLETION,9,397,Baseline,2025-07-24 01:14:55.000
ASYNC_NETWORK_IO,23163,8267,Baseline,2025-07-24 01:14:55.000
PREFAULT_IO_COMPLETION,0,0,Baseline,2025-07-24 01:14:55.000
SLEEP_BPOOL_FLUSH,83,660,Baseline,2025-07-24 01:14:55.000
SLEEP_BPOOL_STEAL,12621,198988,Baseline,2025-07-24 01:14:55.000
CHKPT,1,617,Baseline,2025-07-24 01:14:55.000
SLEEP_DBSTARTUP,2,196,Baseline,2025-07-24 01:14:55.000
SLEEP_MASTERMDREADY,1,24,Baseline,2025-07-24 01:14:55.000
SLEEP_MASTERUPGRADED,1,118,Baseline,2025-07-24 01:14:55.000
SLEEP_MASTERDBREADY,1,141,Baseline,2025-07-24 01:14:55.000
SLEEP_TEMPDBSTARTUP,0,0,Baseline,2025-07-24 01:14:55.000
SLEEP_SAFEMODE,0,0,Baseline,2025-07-24 01:14:55.000
LOCK_SAFEMODE,0,0,Baseline,2025-07-24 01:14:55.000
LOCK_UPDATE,0,0,Baseline,2025-07-24 01:14:55.000
SLEEP_DCOMSTARTUP,1,153,Baseline,2025-07-24 01:14:55.000
RESOURCE_SEMAPHORE,31,2396214,Baseline,2025-07-24 01:14:55.000
DTC,0,0,Baseline,2025-07-24 01:14:55.000
OLEDB,170282,25608,Baseline,2025-07-24 01:14:55.000
PLPGSQL,0,0,Baseline,2025-07-24 01:14:55.000
FAILPOINT,0,0,Baseline,2025-07-24 01:14:55.000
ASYNC_DISKPOOL_LOCK,0,0,Baseline,2025-07-24 01:14:55.000
DEBUG,0,0,Baseline,2025-07-24 01:14:55.000
REPLICA_WRITES,0,0,Baseline,2025-07-24 01:14:55.000
BROKER_RECEIVE_WAITFOR,0,0,Baseline,2025-07-24 01:14:55.000
DBMIRRORING_CMD,0,0,Baseline,2025-07-24 01:14:55.000
WAIT_FOR_RESULTS,0,0,Baseline,2025-07-24 01:14:55.000
SOS_CALLBACK_REMOVAL,0,0,Baseline,2025-07-24 01:14:55.000
ONDEMAND_TASK_QUEUE,40671809,45460232,Baseline,2025-07-24 01:14:55.000
PARALLEL_BACKUP_QUEUE,2,9,Baseline,2025-07-24 01:14:55.000
FABRIC_ENDPOINT_SYNC_EVENT,0,0,Baseline,2025-07-24 01:14:55.000
SEEDING_COMPLETED_MUTEX,0,0,Baseline,2025-07-24 01:14:55.000
DUMP_LOG_COORDINATOR_QUEUE,0,0,Baseline,2025-07-24 01:14:55.000
LOWFAIL_MEMMGR_QUEUE,0,0,Baseline,2025-07-24 01:14:55.000
BACKUP,0,0,Baseline,2025-07-24 01:14:55.000
BACKUPBUFFER,0,0,Baseline,2025-07-24 01:14:55.000
BACKUPIO,925,2777,Baseline,2025-07-24 01:14:55.000
BACKUPTHREAD,168,4750,Baseline,2025-07-24 01:14:55.000
DBMIRROR_DBM_MUTEX,0,0,Baseline,2025-07-24 01:14:55.000
DBMIRROR_DBM_EVENT,0,0,Baseline,2025-07-24 01:14:55.000
DBMIRROR_SEND,0,0,Baseline,2025-07-24 01:14:55.000
DBMIRROR_EVENTS_QUEUE,0,0,Baseline,2025-07-24 01:14:55.000
DBMIRROR_WORKER_QUEUE,0,0,Baseline,2025-07-24 01:14:55.000
HTTP_START,0,0,Baseline,2025-07-24 01:14:55.000
HTTP_ENUMERATION,0,0,Baseline,2025-07-24 01:14:55.000
SOAP_READ,0,0,Baseline,2025-07-24 01:14:55.000
SOAP_WRITE,0,0,Baseline,2025-07-24 01:14:55.000
DUMP_LOG_COORDINATOR,0,0,Baseline,2025-07-24 01:14:55.000
DISKIO_SUSPEND,0,0,Baseline,2025-07-24 01:14:55.000
IMPPROV_IOWAIT,0,0,Baseline,2025-07-24 01:14:55.000
DEADLOCK_TASK_SEARCH,0,0,Baseline,2025-07-24 01:14:55.000
REPL_SCHEMA_ACCESS,0,0,Baseline,2025-07-24 01:14:55.000
REPL_MEM_ACCESS,0,0,Baseline,2025-07-24 01:14:55.000
REPL_TIMER_ACCESS,0,0,Baseline,2025-07-24 01:14:55.000
REPL_CACHE_ACCESS,0,0,Baseline,2025-07-24 01:14:55.000
