5,1490104349,NULL,[UnitPrice],NULL,2.26430677739865,10.4,Baseline,2025-07-24 01:14:55.083
5,1602104748,[Status],[OrderDate],"[SalesPersonID], [SubTotal]",2.69986809528954,42.63,Baseline,2025-07-24 01:14:55.083
5,1602104748,[Status],[OrderDate],"[TerritoryID], [SubTotal]",2.69891789849863,42.65,Baseline,2025-07-24 01:14:55.083
